Probe_name	Gene_Name	Gene_desc	Tumor_1_ERPos_expr	Tumor_2_ERNeg_expr
M17885_AT	RPLP0	"ribosomal protein, large, P0"	31159	12187
M17886_AT	RPLP1	"ribosomal protein, large, P1"	27163	11458
AB002533_AT	RPLP2	"ribosomal protein, large, P2"	11456	17086
Y00281_AT	RPN1	ribophorin I	1850	3155
Y00282_AT	RPN2	ribophorin II	4099	4233
U77665_AT	RPP30	ribonuclease P/MRP 30kDa subunit	224	74
U77664_AT	RPP38	ribonuclease P/MRP 38kDa subunit	167	334
U14972_AT	RPS10	ribosomal protein S10	10643	3050
X06617_AT	RPS11	ribosomal protein S11	10216	6579
M13934_CDS1_AT	RPS14	Ribosomal protein S14	-850	-309
M13934_CDS2_AT	RPS14	ribosomal protein S14	22026	6542
M32405_AT	RPS15	ribosomal protein S15	17439	4803
X62691_AT	RPS15A	ribosomal protein S15a	20120	5180
M60854_AT	RPS16	ribosomal protein S16	15470	10516
M18000_AT	RPS17	ribosomal protein S17	17750	10092
X69150_AT	RPS18	ribosomal protein S18	30248	11337
M81757_AT	RPS19	ribosomal protein S19	16282	10609
X17206_AT	RPS2	ribosomal protein S2	24143	12448
L04483_S_AT	RPS21	ribosomal protein S21	26624	15220
D14530_AT	RPS23	ribosomal protein S23	13086	6528
M31520_AT	RPS24	ribosomal protein S24	15280	7034
M64716_AT	RPS25	ribosomal protein S25	6218	7650
M31520_RNA1_AT	RPS27	ribosomal protein S27 (metallopanstimulin 1)	751	-196
M31520_RNA1_S_AT	RPS27 /// ZNF320	ribosomal protein S27 (metallopanstimulin 1) /// zinc finger protein 320	12221	3814
S79522_AT	RPS27A	ribosomal protein S27a	18080	4378
U14973_AT	RPS29	ribosomal protein S29	20848	18810
X55715_AT	RPS3	ribosomal protein S3	35712	12346
M84711_AT	RPS3A	ribosomal protein S3A	26636	6223
M58459_AT	RPS4Y1	"ribosomal protein S4, Y-linked 1"	2	191
U14970_AT	RPS5	ribosomal protein S5	6389	6260
M77232_RNA1_AT	RPS6	ribosomal protein S6	15120	9116
L07597_AT	RPS6KA1	"ribosomal protein S6 kinase, 90kDa, polypeptide 1"	-39	616
X85106_AT	RPS6KA2	"ribosomal protein S6 kinase, 90kDa, polypeptide 2"	-60	273
U08316_AT	RPS6KA3	"ribosomal protein S6 kinase, 90kDa, polypeptide 3"	231	166
M60724_AT	RPS6KB1	"ribosomal protein S6 kinase, 70kDa, polypeptide 1"	59	205
Z25749_RNA1_AT	RPS7	ribosomal protein S7	6218	6193
X67247_RNA1_AT	RPS8	ribosomal protein S8	15586	9782
U14971_AT	RPS9	ribosomal protein S9	5753	8349
M14199_S_AT	RPSA	ribosomal protein SA	11004	5811
U67934_AT	RPUSD2	RNA pseudouridylate synthase domain containing 2	317	202
D87957_AT	RQCD1	RCD1 required for cell differentiation1 homolog (S. pombe)	-143	-52
L24564_AT	RRAD	Ras-related associated with diabetes	-643	-492
U41654_AT	RRAGA	Ras-related GTP binding A	1372	1517
X90530_AT	RRAGB	Ras-related GTP binding B	174	286
M14949_AT	RRAS	related RAS viral (r-ras) oncogene homolog	273	892
U26914_AT	RREB1	ras responsive element binding protein 1	55	86
AF012270_AT	RRH	retinal pigment epithelium-derived rhodopsin homolog	-611	56
X59543_AT	RRM1	ribonucleotide reductase M1 polypeptide	853	388
X59618_AT	RRM2	ribonucleotide reductase M2 polypeptide	-58	-65
D80001_AT	RRP1B	ribosomal RNA processing 1 homolog B (S. cerevisiae)	153	576
D25218_AT	RRS1	RRS1 ribosome biogenesis regulator homolog (S. cerevisiae)	523	583
X82877_AT	RSC1A1	"regulatory solute carrier protein, family 1, member 1"	397	108
L12535_AT	RSU1	Ras suppressor protein 1	21	2601
Y11651_AT	RTCD1	RNA terminal phosphate cyclase domain 1	132	320
D87440_AT	RTF1	"Rtf1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)"	219	-86
L10333_S_AT	RTN1	reticulon 1	183	160
D43968_AT	RUNX1	runt-related transcription factor 1 (acute myeloid leukemia 1; aml1 oncogene)	886	228
X90976_S_AT	RUNX1	runt-related transcription factor 1 (acute myeloid leukemia 1; aml1 oncogene)	-831	41
X90978_AT	RUNX1	runt-related transcription factor 1 (acute myeloid leukemia 1; aml1 oncogene)	346	260
D14822_AT	RUNX1T1	"Runt-related transcription factor 1; translocated to, 1 (cyclin D-related)"	77	-25
D14823_AT	RUNX1T1	"runt-related transcription factor 1; translocated to, 1 (cyclin D-related)"	-4	-55
D43638_AT	RUNX1T1	"runt-related transcription factor 1; translocated to, 1 (cyclin D-related)"	73	299
L40992_AT	RUNX2	runt-related transcription factor 2	308	-34
Z35278_AT	RUNX3	runt-related transcription factor 3	85	89
X52773_AT	RXRA	"retinoid X receptor, alpha"	304	-27
M84820_S_AT	RXRB	"retinoid X receptor, beta"	-19	191
X63522_S_AT	RXRB	"retinoid X receptor, beta"	56	-86
X65463_AT	RXRB	"retinoid X receptor, beta"	262	503
U38480_AT	RXRG	"retinoid X receptor, gamma"	279	66
X76302_AT	RY1	putative nucleic acid binding protein RY-1	890	442
S59184_AT	RYK	RYK receptor-like tyrosine kinase	237	349
J05200_RNA1_S_AT	RYR1	ryanodine receptor 1 (skeletal)	-152	277
X98330_AT	RYR2	ryanodine receptor 2 (cardiac)	-35	38
X58079_AT	S100A1	S100 calcium binding protein A1	-80	10258
M38591_AT	S100A10	S100 calcium binding protein A10	892	3604
D38583_AT	S100A11	S100 calcium binding protein A11	1808	8580
D83657_AT	S100A12	S100 calcium binding protein A12	-100	-384
X99920_AT	S100A13	S100 calcium binding protein A13	2626	2559
Y07755_AT	S100A2	S100 calcium binding protein A2	418	-25
Z18948_AT	S100A3	S100 calcium binding protein A3	93	-210
M80563_AT	S100A4	S100 calcium binding protein A4	649	5318
Z18954_AT	S100A5	S100 calcium binding protein A5	667	111
M86757_S_AT	S100A7	S100 calcium binding protein A7	-764	-492
M21005_AT	S100A8	S100 calcium binding protein A8	63	21
M21064_AT	S100A9	S100 calcium binding protein A9	162	255
M26311_S_AT	S100A9	S100 calcium binding protein A9	54	-120
M59488_AT	S100B	S100 calcium binding protein B	73	238
L13042_AT	S100G	S100 calcium binding protein G	174	7
X65614_AT	S100P	S100 calcium binding protein P	214	156
D32001_AT	SAA1	serum amyloid A1	281	500
J03474_AT	SAA1	serum amyloid A1	83	191
X51441_AT	SAA1	serum amyloid A1	703	255
X51441_S_AT	SAA1	serum amyloid A1	131	-162
S48983_AT	SAA4	"serum amyloid A4, constitutive"	-6	-62
U79266_AT	SAC3D1	SAC3 domain containing 1	751	645
L43631_AT	SAFB	scaffold attachment factor B	633	1552
D50928_AT	SAFB2	scaffold attachment factor B2	314	211
X12453_AT	SAG	S-antigen; retina and pineal gland (arrestin)	247	2
X98833_RNA1_AT	SALL1	sal-like 1 (Drosophila)	-126	-318
X98834_RNA1_AT	SALL2	sal-like 2 (Drosophila)	402	165
U96915_AT	SAP18	"Sin3A-associated protein, 18kDa"	1115	264
X91257_AT	SARS	seryl-tRNA synthetase	1772	1368
D63879_AT	SART3	squamous cell carcinoma antigen recognized by T cells 3	422	427
U40369_RNA1_AT	SAT1	spermidine/spermine N1-acetyltransferase 1	619	2624
M97287_AT	SATB1	SATB homeobox 1	2014	299
U33920_AT	SATB1 /// SEMA3F	"SATB homeobox 1 /// sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F"	-44	42
U60205_AT	SC4MOL	sterol-C4-methyl oxidase-like	128	250
D85181_AT	SC5DL	"sterol-C5-desaturase (ERG3 delta-5-desaturase homolog, S. cerevisiae)-like"	185	130
U47621_AT	SC65	synaptonemal complex protein SC65	1042	338
AF005037_AT	SCAMP1	secretory carrier membrane protein 1	51	197
D83782_AT	SCAP	SREBF chaperone	602	841
Z22555_AT	SCARB1	"scavenger receptor class B, member 1"	1274	1081
D12676_AT	SCARB2	"scavenger receptor class B, member 2"	169	-49
D63483_AT	SCARF1	"scavenger receptor class F, member 1"	49	82
M25756_AT	SCG2	secretogranin II (chromogranin C)	99	-3
Y00757_AT	SCG5	secretogranin V (7B2 protein)	138	-41
U01102_AT	SCGB1A1	"secretoglobin, family 1A, member 1 (uteroglobin)"	75	-93
U33147_AT	SCGB2A2	"secretoglobin, family 2A, member 2"	7653	564
L10338_S_AT	SCN1B	"sodium channel, voltage-gated, type I, beta"	409	441
M94055_AT	SCN2A	"sodium channel, voltage-gated, type II, alpha subunit"	32	41
M81758_AT	SCN4A	"sodium channel, voltage-gated, type IV, alpha subunit"	-1083	134
M77235_AT	SCN5A	"sodium channel, voltage-gated, type V, alpha subunit"	24	269
M91556_S_AT	SCN7A	"sodium channel, voltage-gated, type VII, alpha"	-50	-38
X82835_AT	SCN9A	"sodium channel, voltage-gated, type IX, alpha subunit"	-57	-104
X76180_AT	SCNN1A	"sodium channel, nonvoltage-gated 1 alpha"	4135	920
X87159_AT	SCNN1B	"sodium channel, nonvoltage-gated 1, beta (Liddle syndrome)"	121	138
U48936_AT	SCNN1G	"sodium channel, nonvoltage-gated 1, gamma"	851	552
X87160_AT	SCNN1G	"sodium channel, nonvoltage-gated 1, gamma"	191	272
U11313_AT	SCP2	sterol carrier protein 2	121	842
D63481_AT	SCRIB	scribbled homolog (Drosophila)	2002	2550
D83777_AT	SCRN1	secernin 1	-73	677
U28281_AT	SCTR	secretin receptor	184	-48
U10117_AT	SCYE1	"small inducible cytokine subfamily E, member 1 (endothelial monocyte-activating)"	546	306
Z48199_AT	SDC1	syndecan 1	1418	1011
J04621_AT	SDC2	syndecan 2	248	311
D79206_S_AT	SDC4	syndecan 4	1089	2228
U83463_AT	SDCBP	syndecan binding protein (syntenin)	316	225
D50645_AT	SDF2	stromal cell-derived factor 2	273	-42
L21936_AT	SDHA	"succinate dehydrogenase complex, subunit A, flavoprotein (Fp)"	1113	3501
U17886_AT	SDHB	"succinate dehydrogenase complex, subunit B, iron sulfur (Ip)"	605	86
U57877_AT	SDHC	"succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa"	1085	1248
J05037_AT	SDS	serine dehydratase	163	-263
L09260_AT	SEC13	SEC13 homolog (S. cerevisiae)	1727	5263
D67029_AT	SEC14L1	SEC14-like 1 (S. cerevisiae)	225	1168
X97064_AT	SEC23A	Sec23 homolog A (S. cerevisiae)	-24	199
X97065_AT	SEC23B	Sec23 homolog B (S. cerevisiae)	191	-26
D38555_AT	SEC24C	"SEC24 related gene family, member C (S. cerevisiae)"	536	377
U92014_AT	SEC31A	SEC31 homolog A (S. cerevisiae)	291	843
L25085_AT	SEC61B	Sec61 beta subunit	1744	1128
U77643_AT	SECTM1	secreted and transmembrane 1	100	-146
U11037_AT	SEL1L	sel-1 suppressor of lin-12-like (C. elegans)	403	184
M24736_S_AT	SELE	selectin E (endothelial adhesion molecule 1)	36	214
U29091_AT	SELENBP1	selenium binding protein 1	417	588
M25280_AT	SELL	selectin L (lymphocyte adhesion molecule 1)	-123	109
M25322_AT	SELP	"selectin P (granule membrane protein 140kDa, antigen CD62)"	343	219
U25956_AT	SELPLG	selectin P ligand	109	101
L26081_AT	SEMA3A	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A"	-432	-280
U28369_AT	SEMA3B	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B"	504	200
AB000220_AT	SEMA3C	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C"	2204	1812
AC000063_S_AT	SEMA3F	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F"	72	228
U38276_AT	SEMA3F	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F"	716	180
U60800_AT	SEMA4D	"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D"	-348	-57
U52840_AT	SEMA5A	"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A"	-616	-282
M81650_RNA1_AT	SEMG1	semenogelin I	-36	63
Z47556_RNA2_AT	SEMG2	semenogelin II	-88	1
U34044_AT	SEPHS1	selenophosphate synthetase 1	240	589
U43286_AT	SEPHS2	selenophosphate synthetase 2	2223	717
Z11793_AT	SEPP1	"selenoprotein P, plasma, 1"	1045	911
U67171_AT	SEPW1	"selenoprotein W, 1"	2715	3739
U49188_AT	SERINC3	serine incorporator 3	1299	243
K01396_AT	SERPINA1	"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1"	348	520
M19684_AT	SERPINA2	"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 2"	-2	-408
X68733_RNA1_AT	SERPINA3	"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3"	11451	1487
M68516_RNA1_AT	SERPINA5	"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 5"	729	177
J02943_AT	SERPINA6	"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 6"	330	122
M14091_AT	SERPINA7	"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7"	30	150
M93056_AT	SERPINB1	"serpin peptidase inhibitor, clade B (ovalbumin), member 1"	278	29
U35459_AT	SERPINB10	"serpin peptidase inhibitor, clade B (ovalbumin), member 10"	-64	58
M31551_S_AT	SERPINB2	"serpin peptidase inhibitor, clade B (ovalbumin), member 2"	-474	-262
S66896_AT	SERPINB3	"serpin peptidase inhibitor, clade B (ovalbumin), member 3"	56	4
U19557_S_AT	SERPINB4	"serpin peptidase inhibitor, clade B (ovalbumin), member 4"	356	148
U04313_AT	SERPINB5	"serpin peptidase inhibitor, clade B (ovalbumin), member 5"	43	343
S69272_S_AT	SERPINB6	"serpin peptidase inhibitor, clade B (ovalbumin), member 6"	2298	577
L40377_AT	SERPINB8	"serpin peptidase inhibitor, clade B (ovalbumin), member 8"	-220	87
U71364_AT	SERPINB9	"serpin peptidase inhibitor, clade B (ovalbumin), member 9"	97	163
L00190_S_AT	SERPINC1	"serpin peptidase inhibitor, clade C (antithrombin), member 1"	137	19
M21642_S_AT	SERPINC1	"serpin peptidase inhibitor, clade C (antithrombin), member 1"	51	-22
M58600_RNA1_AT	SERPIND1	"serpin peptidase inhibitor, clade D (heparin cofactor), member 1"	-241	-393
J03764_AT	SERPINE1	"serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1"	273	571
X04729_S_AT	SERPINE1	"serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1"	-135	-52
U29953_RNA1_AT	SERPINF1	"serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1"	994	2150
U57450_AT	SERPINF1	"serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1"	25	161
M20786_AT	SERPINF2	"serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2"	-534	-1075
M13690_S_AT	SERPING1	"serpin peptidase inhibitor, clade G (C1 inhibitor), member 1, (angioedema, hereditary)"	1890	4250
D83174_S_AT	SERPINH1	"serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1)"	2202	1884
Z81326_AT	SERPINI1	"serpin peptidase inhibitor, clade I (neuroserpin), member 1"	822	-49
D50917_AT	SERTAD2	SERTA domain containing 2	268	543
M93651_AT	SET	SET translocation (myeloid leukemia-associated)	1742	751
X75091_S_AT	SET	SET translocation (myeloid leukemia-associated)	594	729
D31891_AT	SETDB1	"SET domain, bifurcated 1"	614	1986
U52077_S_AT	SETMAR	SET domain and mariner transposase fusion gene	223	484
L49380_AT	SF1	splicing factor 1	1359	1126
Y08765_S_AT	SF1	splicing factor 1	311	535
Y08766_S_AT	SF1	splicing factor 1	-18	288
X85237_AT	SF3A1	"splicing factor 3a, subunit 1, 120kDa"	-54	208
U08815_AT	SF3A3	"splicing factor 3a, subunit 3, 60kDa"	248	569
U41371_AT	SF3B2	"splicing factor 3b, subunit 2, 145kDa"	2723	1258
D13642_AT	SF3B3	"splicing factor 3b, subunit 3, 130kDa"	466	50
X57348_S_AT	SFN	stratifin	59	1329
X70944_S_AT	SFPQ	splicing factor proline/glutamine-rich (polypyrimidine tract binding protein associated)	620	644
U68063_AT	SFRS10	"splicing factor, arginine/serine-rich 10 (transformer 2 homolog, Drosophila)"	673	827
M74002_AT	SFRS11	"splicing factor, arginine/serine-rich 11"	1271	3834
X75755_RNA1_S_AT	SFRS2	"splicing factor, arginine/serine-rich 2"	288	1286
Y11251_AT	SFRS2IP	"splicing factor, arginine/serine-rich 2, interacting protein"	280	222
D28423_AT	SFRS3	"splicing factor, arginine/serine-rich 3"	702	-9
L10838_AT	SFRS3	"splicing factor, arginine/serine-rich 3"	812	372
L14076_AT	SFRS4	"splicing factor, arginine/serine-rich 4"	486	891
U30827_S_AT	SFRS5	"splicing factor, arginine/serine-rich 5"	1440	1215
U30828_AT	SFRS6	"splicing factor, arginine/serine-rich 6"	8	111
L41887_RNA1_AT	SFRS7	"splicing factor, arginine/serine-rich 7, 35kDa"	428	731
U08377_AT	SFRS8	"splicing factor, arginine/serine-rich 8 (suppressor-of-white-apricot homolog, Drosophila)"	279	270
U30825_AT	SFRS9	"splicing factor, arginine/serine-rich 9"	3391	1327
M68519_RNA1_AT	SFTPA2	"surfactant, pulmonary-associated protein A2"	-730	-555
M24461_AT	SFTPB	"surfactant, pulmonary-associated protein B"	-49	66
J03890_RNA1_AT	SFTPC	"surfactant, pulmonary-associated protein C"	-192	-260
M95929_AT	SFXN3	sideroflexin 3	459	890
L34355_AT	SGCA	"sarcoglycan, alpha (50kDa dystrophin-associated glycoprotein)"	-99	280
U31116_AT	SGCB	"sarcoglycan, beta (43kDa dystrophin-associated glycoprotein)"	-62	31
U58331_AT	SGCD	"sarcoglycan, delta (35kDa dystrophin-associated glycoprotein)"	28	12
X95191_AT	SGCD	"sarcoglycan, delta (35kDa dystrophin-associated glycoprotein)"	155	-92
U34976_AT	SGCG	"sarcoglycan, gamma (35kDa dystrophin-associated glycoprotein)"	99	120
Y10032_AT	SGK	serum/glucocorticoid regulated kinase	303	499
U30894_AT	SGSH	N-sulfoglucosamine sulfohydrolase (sulfamidase)	554	395
X93498_AT	SH3BGR	SH3 domain binding glutamic acid-rich protein	228	926
AB000462_AT	SH3BP2	SH3-domain binding protein 2	120	3511
X99656_AT	SH3GL1	SH3-domain GRB2-like 1	14	-126
X99657_AT	SH3GL2	SH3-domain GRB2-like 2	350	-761
X99664_AT	SH3GL3	SH3-domain GRB2-like 3	231	102
X75342_AT	SHB	Src homology 2 domain containing adaptor protein B	645	368
M31651_AT	SHBG	sex hormone-binding globulin	29	216
U73377_AT	SHC1	SHC (Src homology 2 domain containing) transforming protein 1	913	925
D84361_AT	SHC3	SHC (Src homology 2 domain containing) transforming protein 3	175	-248
U41515_AT	SHFM1	split hand/foot malformation (ectrodactyly) type 1	1440	1089
U07000_CDS4_AT	SHFM3P1	split hand/foot malformation (ectrodactyly) type 3 pseudogene 1	385	58
L11931_AT	SHMT1	serine hydroxymethyltransferase 1 (soluble)	88	23
U23143_AT	SHMT2	serine hydroxymethyltransferase 2 (mitochondrial)	540	436
U82668_RNA1_AT	SHOX	short stature homeobox	-60	-80
X83543_AT	SHROOM2	shroom family member 2	175	125
X63597_AT	SI	sucrase-isomaltase (alpha-glucosidase)	-28	45
U63295_AT	SIAH1	seven in absentia homolog 1 (Drosophila)	-21	124
U51586_AT	SIAHBP1	fuse-binding protein-interacting repressor	504	2795
M77348_RNA1_S_AT	SILV	silver homolog (mouse)	312	-205
U31799_AT	SILV	silver homolog (mouse)	-134	-122
U80456_AT	SIM2	single-minded homolog 2 (Drosophila)	75	-6
U80457_AT	SIM2	single-minded homolog 2 (Drosophila)	94	596
D86043_S_AT	SIRPA	signal-regulatory protein alpha	1009	1328
U06681_AT	SIRPA	signal-regulatory protein alpha	445	661
Y10375_S_AT	SIRPA	signal-regulatory protein alpha	27	-55
Y10376_AT	SIRPB1	signal-regulatory protein beta 1	670	239
X91868_AT	SIX1	sine oculis homeobox homolog 1 (Drosophila)	383	825
Y11215_AT	SKAP1	src kinase associated phosphoprotein 1	314	309
X15218_AT	SKI	v-ski sarcoma viral oncogene homolog (avian)	-81	-304
X15217_AT	SKIL	SKI-like oncogene	-57	-175
U45973_AT	SKIP	skeletal muscle and kidney enriched inositol phosphatase	451	385
U09877_AT	SKIV2L	superkiller viralicidic activity 2-like (S. cerevisiae)	-85	135
D29641_AT	SKIV2L2	superkiller viralicidic activity 2-like 2 (S. cerevisiae)	660	187
Z47087_AT	SKP1A	S-phase kinase-associated protein 1A (p19A)	996	798
U33761_AT	SKP2	S-phase kinase-associated protein 2 (p45)	-34	22
D89077_AT	SLA	Src-like-adaptor	264	268
U33017_AT	SLAMF1	signaling lymphocytic activation molecule family member 1	-504	-337
U75679_AT	SLBP	stem-loop (histone) binding protein	335	84
L21893_AT	SLC10A1	"solute carrier family 10 (sodium/bile acid cotransporter family), member 1"	372	623
U67674_AT	SLC10A2	"solute carrier family 10 (sodium/bile acid cotransporter family), member 2"	216	228
X12458_RNA1_AT	SLC10A3	"solute carrier family 10 (sodium/bile acid cotransporter family), member 3"	-322	-225
D50402_AT	SLC11A1	"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1"	-195	-379
L38593_S_AT	SLC11A1	"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1"	131	141
L37347_AT	SLC11A2	"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2"	115	184
U58130_AT	SLC12A1	"solute carrier family 12 (sodium/potassium/chloride transporters), member 1"	205	237
U30246_AT	SLC12A2	"solute carrier family 12 (sodium/potassium/chloride transporters), member 2"	383	-154
X91220_AT	SLC12A3	"solute carrier family 12 (sodium/chloride transporters), member 3"	10	-57
U55054_AT	SLC12A4	"solute carrier family 12 (potassium/chloride transporters), member 4"	182	248
U79245_AT	SLC12A5	"solute carrier family 12, (potassium-chloride transporter) member 5"	-121	-90
U35735_AT	SLC14A1	"solute carrier family 14 (urea transporter), member 1 (Kidd blood group)"	217	33
X96969_AT	SLC14A2	"solute carrier family 14 (urea transporter), member 2"	410	464
U21936_AT	SLC15A1	"solute carrier family 15 (oligopeptide transporter), member 1"	45	549
S78203_AT	SLC15A2	"solute carrier family 15 (H+/peptide transporter), member 2"	242	-1
L31801_AT	SLC16A1	"solute carrier family 16, member 1 (monocarboxylic acid transporter 1)"	468	1030
U05321_AT	SLC16A2	"solute carrier family 16, member 2 (monocarboxylic acid transporter 8)"	-11	-112
